y1,y2,theta,phi
3.372742652893066406e+00,4.678820037841796875e+01,5.606127939465752164e+00,3.865582538946118252e+00
1.282281112670898438e+01,-4.505653858184814453e+00,1.551975677349335614e+00,1.561940464949284069e+00
-4.716758728027343750e-01,4.161020278930664062e+00,3.144646595554842605e+00,2.632066276137044358e+00
-4.012212753295898438e+00,5.378275680541992188e+01,6.091115087055947619e+00,4.094484316909114519e+00
3.855813217163085938e+01,1.454885387420654297e+01,6.273011046304581839e+00,1.760909702180201375e+00
-5.201445579528808594e+00,4.753602218627929688e+01,5.830788358682418071e+00,4.590662908064843784e+00
-9.142053604125976562e+00,-5.893787765502929688e+01,3.676031481074811147e+00,5.699089489961749244e+00
-1.004460144042968750e+01,-3.083481025695800781e+01,2.215335764218403281e+00,6.682602485974515893e-01
4.421564865112304688e+01,1.830526542663574219e+01,5.368208549871993363e+00,1.729210385572140796e+00
4.317467498779296875e+01,-1.297167110443115234e+01,5.549395883134262242e+00,8.039176473685910596e-01
-3.526022338867187500e+01,4.227859878540039062e+01,4.735697087761704616e+00,6.036646116505532511e+00
3.059331655502319336e+00,-2.203968620300292969e+01,2.677590448299087988e+00,1.666227987888370343e+00
2.333479118347167969e+01,4.557861328125000000e+00,9.182215992455906584e-01,1.742465805596952189e+00
-2.771594524383544922e+00,1.417650699615478516e+01,3.684343452799346164e+00,2.939098778349400032e+00
4.716981887817382812e+01,-1.325787830352783203e+01,5.225617812010739271e+00,3.495576553072398673e-01
2.327969551086425781e+01,-4.374281311035156250e+01,3.639573042509086864e+00,1.562579370184001837e-01
3.445431137084960938e+01,3.366726303100585938e+01,6.267493334875419819e+00,3.173831759178231682e+00
1.580824661254882812e+01,3.144036865234375000e+01,4.585780121837663259e+00,2.739682511920026098e+00
1.111882114410400391e+01,-3.943605422973632812e+00,1.568009671484255962e+00,1.838805527287893371e+00
-7.985141754150390625e+00,-2.432725334167480469e+01,2.058948565850803547e+00,1.306955403658742298e+00
3.101910400390625000e+01,-3.846765518188476562e+01,4.319881452772090569e+00,8.333702450190817457e-01
8.128619194030761719e+00,4.169615554809570312e+01,5.189405768658414964e+00,3.699618537321858192e+00
-1.207861781120300293e+00,2.556746101379394531e+01,4.563596227483317058e+00,3.601320039658708172e+00
1.141650581359863281e+01,3.705962753295898438e+01,4.966504741529101707e+00,3.427973845723922164e+00
2.293572664260864258e+00,5.310422134399414062e+01,5.992120303037717477e+00,3.638290105245598927e+00
3.603163528442382812e+01,-1.243698215484619141e+01,6.048640342831276939e+00,9.455093628931382499e-01
-8.540456771850585938e+00,-5.870258712768554688e+01,3.662852203874142010e+00,5.810119460969269234e+00
-1.519076347351074219e+01,-1.856517434120178223e+00,2.080645743193612507e+00,3.567225056559926166e+00
3.453022384643554688e+01,3.246223449707031250e+01,6.137809844142782190e+00,3.098575293834194166e+00
2.576706886291503906e+01,1.376918601989746094e+01,6.522730333865585095e-01,2.221360673648876016e+00
-2.125332641601562500e+01,4.315949630737304688e+01,5.286668327981935533e+00,5.413976095167218006e+00
-6.920078754425048828e+00,5.301195907592773438e+01,6.229600958139148936e+00,4.817866753644081790e+00
-1.195976448059082031e+01,9.515244483947753906e+00,2.936703480947322031e+00,3.688875320552420956e+00
3.721130752563476562e+01,-3.952388000488281250e+01,4.564867339439791394e+00,3.383970032577546250e-01
-2.639487838745117188e+01,1.601744079589843750e+01,3.233262660150801437e+00,4.848274368752291785e+00
-1.552988433837890625e+01,-1.983381390571594238e+00,2.055358082216139692e+00,3.602759062207804952e+00
-9.738152027130126953e-01,-3.216623687744140625e+01,2.622670783915179271e+00,7.925844660621812476e-01
-3.733934402465820312e+01,4.025916671752929688e+01,4.533124927559250672e+00,6.160037249188757613e+00
-2.725971221923828125e+01,-3.407311630249023438e+01,1.295956126353884130e+00,6.094883510544296890e+00
-3.437569808959960938e+01,-2.034514999389648438e+01,5.397547336441266275e-01,4.264244671335645775e-01
1.054077434539794922e+01,-2.071636676788330078e+00,1.411792976389532051e+00,2.101434963060264227e+00
-3.601869964599609375e+01,4.182558441162109375e+01,4.650554273137404770e+00,5.983900384238339143e+00
3.040880966186523438e+01,1.889999961853027344e+01,8.432086674142995342e-02,2.697240360057554298e+00
3.499859237670898438e+01,4.156151199340820312e+01,7.669767398890982024e-01,3.233026978666799334e+00
9.866604804992675781e+00,-2.232053565979003906e+01,3.245749272252185680e+00,1.702749227352688743e+00
-8.789530754089355469e+00,4.076700973510742188e+01,4.795840366311230341e+00,4.629166719843521349e+00
-1.661377549171447754e+00,5.849322509765625000e+01,2.494569051576846774e-01,3.938562384219594925e+00
-3.683554458618164062e+01,4.264535903930664062e+01,4.612588404881119430e+00,5.901501442343771053e+00
5.291377067565917969e+00,-1.888179016113281250e+01,2.857598292435253651e+00,1.938527466223913809e+00
2.545427513122558594e+01,-3.311801528930664062e+01,3.840129696103266266e+00,8.317623026820273324e-01
-3.996506500244140625e+01,-2.812426185607910156e+01,8.323753729635688936e-01,5.947758810414644159e+00
4.505064773559570312e+01,1.201392412185668945e+00,4.649436954708197511e+00,1.798245142027869559e+00
2.671031379699707031e+01,-3.130324554443359375e+01,3.998521699160188625e+00,9.751865149008164257e-01
-2.791038322448730469e+01,-3.574697875976562500e+01,1.497206144638595138e+00,5.996202853511809039e+00
1.675752258300781250e+01,3.910686874389648438e+01,5.235289161662239898e+00,2.601215776372394206e+00
-1.910334777832031250e+01,-5.284887790679931641e+00,1.695433791728414352e+00,3.780294071549233248e+00
2.023181915283203125e+01,-4.441986465454101562e+01,3.396781702670155667e+00,4.559853574497308576e-02
-5.368177795410156250e+01,1.665999031066894531e+01,6.179053988045664081e-01,4.004872799346101964e+00
-8.697051048278808594e+00,4.308876419067382812e+01,5.244745595512125824e+00,4.669621048370094840e+00
4.997750854492187500e+01,2.539949893951416016e+00,5.005492753837364361e+00,1.709798962272145229e+00
4.968784332275390625e+01,-4.135791301727294922e+00,4.788559031307752178e+00,1.219390289986573839e+00
1.066480731964111328e+01,-3.258306503295898438e+01,3.238175935819108897e+00,1.020725148414318051e+00
-1.421428298950195312e+01,-1.119378089904785156e+00,2.274669656907994497e+00,3.507917844593737566e+00
-4.278926849365234375e+01,-3.446784591674804688e+01,1.328930572831453549e+00,5.581042294494872102e+00
-6.817070484161376953e+00,2.959785461425781250e+01,4.153812672187898514e+00,4.254937683175842089e+00
3.980231761932373047e+00,-2.216953277587890625e+01,2.785386433231133552e+00,1.652772408024098194e+00
2.604458045959472656e+01,1.467477035522460938e+01,6.014799438404249132e-01,2.357286364470981166e+00
5.710505962371826172e+00,-3.199313735961914062e+01,2.849716714168589515e+00,1.004107568603527900e+00
9.672164916992187500e+00,-1.637263107299804688e+01,3.321097532597480750e+00,2.360696200592164562e+00
3.729769134521484375e+01,2.260512161254882812e+01,5.752158272044919585e+00,2.229585944064478298e+00
-4.213002681732177734e+00,4.612876510620117188e+01,5.653403051023533799e+00,4.238183172559554457e+00
2.474802255630493164e+00,-1.651388883590698242e+00,2.483880908176162361e+00,2.526788324303761879e+00
-2.872629928588867188e+01,-3.831583023071289062e+01,1.835726049791118530e+00,5.745592474300361019e+00
3.031794929504394531e+01,-3.912139511108398438e+01,4.225608254020245980e+00,6.047018567090138852e-01
-4.744176483154296875e+01,2.180987596511840820e+00,1.624130192936515726e+00,4.877654999106282752e+00
3.342741012573242188e+01,3.840318298339843750e+01,5.454953018523194253e-01,3.564847953820198700e+00
-2.703813171386718750e+01,-3.023701858520507812e+01,9.527724697297280665e-01,2.471631914673479424e-01
2.565763664245605469e+01,-3.420450973510742188e+01,3.848255852117237641e+00,6.764835165315626897e-01
9.304392814636230469e+00,-2.923575878143310547e+00,1.613992326855299808e+00,2.163088244297779461e+00
-9.154175758361816406e+00,-3.471428680419921875e+01,2.598463340766509422e+00,3.290647163132118802e-01
3.631778717041015625e+01,-3.648887252807617188e+01,4.775769041578632468e+00,7.134201590646012114e-01
5.024153518676757812e+01,-4.498113632202148438e+00,4.877740951063417540e+00,1.130079973802294191e+00
-1.758824729919433594e+01,-3.805315780639648438e+01,2.187395747922261879e+00,6.148961858177380613e+00
3.480892562866210938e+01,3.724492645263671875e+01,3.638214122264114558e-01,3.257833271026897570e+00
2.275317955017089844e+01,4.863749504089355469e+00,8.708829342645548754e-01,1.721021517631710740e+00
-4.107143783569335938e+01,-2.727544784545898438e+01,7.133321154142219234e-01,5.769811466225318597e+00
-2.837569236755371094e+01,-3.712699508666992188e+01,1.681456504829783816e+00,5.881837710963404575e+00
1.587461590766906738e+00,-4.869518280029296875e+00,2.026853922604006542e+00,2.722465166090336286e+00
3.609672546386718750e+01,3.978611755371093750e+01,5.327934050108529274e-01,3.095678793608330093e+00
-3.745570755004882812e+01,4.139740753173828125e+01,4.522345148145524796e+00,5.979525374832670437e+00
-1.514081382751464844e+01,-2.268562507629394531e+01,1.484501752191434321e+00,8.816072832266519388e-01
1.577257156372070312e+01,-3.919712829589843750e+01,3.485182207354427852e+00,5.443387295355722744e-01
-5.177537202835083008e-01,1.859907531738281250e+01,4.045084556987658786e+00,3.242357578439989396e+00
-2.156168174743652344e+01,2.958019447326660156e+01,3.828330103513551741e+00,5.030768723740879800e+00
-1.415707015991210938e+01,1.007681179046630859e+01,2.877350266440909632e+00,3.962026806169005155e+00
4.183454513549804688e+01,2.068113708496093750e+01,5.551535908312922096e+00,1.952551597909300884e+00
3.658032989501953125e+01,-1.288076782226562500e+01,5.969726568619818430e+00,9.450098198940064531e-01
4.150313854217529297e+00,-2.991520404815673828e+00,2.131443744894271131e+00,2.341604004543163864e+00
-4.425623416900634766e+00,1.324893856048583984e+01,3.623837358943632569e+00,3.203180410590044769e+00
3.460467147827148438e+01,3.098725700378417969e+01,5.892312589988433658e+00,3.190888004594345961e+00
-3.664729690551757812e+01,4.201622772216796875e+01,4.620035606179796694e+00,5.950967477639784953e+00
-1.426025581359863281e+01,-2.429714965820312500e+01,1.639872636228649982e+00,7.442958524787923746e-01
-4.733353805541992188e+01,3.106020927429199219e+00,1.533969147317159942e+00,4.810283376088438700e+00
-8.324073791503906250e+00,4.220592117309570312e+01,5.113795233315729050e+00,4.530202051812279862e+00
-8.558765649795532227e-01,8.081574440002441406e-01,2.690925017980039247e+00,2.784058685088772744e+00
2.536211776733398438e+01,-3.260598754882812500e+01,3.838986356892567287e+00,8.743392771778275563e-01
3.694782638549804688e+01,-3.802336120605468750e+01,4.687200481603229107e+00,4.711658333496098194e-01
2.509476280212402344e+01,1.505211734771728516e+01,7.901724096977653655e-01,2.510840219220849434e+00
1.593380737304687500e+01,3.218996047973632812e+01,4.766822703661460991e+00,2.803123756140608602e+00
4.937545013427734375e+01,2.027272224426269531e+00,4.885098962490763697e+00,1.690079390627650335e+00
-5.555567169189453125e+01,1.765641403198242188e+01,9.402674863677913386e-01,3.890388261747445675e+00
-4.330855941772460938e+01,-3.403402709960937500e+01,1.171436638897249694e+00,5.435661612842751289e+00
4.884297180175781250e+01,-3.501455545425415039e+00,4.678667004801684293e+00,1.430145470684740294e+00
-1.646895408630371094e+01,3.429181098937988281e+00,2.581003251712390423e+00,3.744392789879139372e+00
2.830553293228149414e+00,4.706581115722656250e+01,5.625295435192290583e+00,3.887654522189748718e+00
2.612708330154418945e+00,4.635116195678710938e+01,5.556256051481447855e+00,3.954310265338178976e+00
4.798034286499023438e+01,-1.083240985870361328e+01,5.154290780775286684e+00,6.750170932861420114e-01
2.342605400085449219e+01,8.698170661926269531e+00,9.189208819313638976e-01,1.998181324752875021e+00
4.458591079711914062e+01,1.806235504150390625e+01,5.328384125893109058e+00,1.694260936524437211e+00
-4.571562194824218750e+01,-3.182462882995605469e+01,6.822970968550782223e-01,5.070545998736941229e+00
-2.639381790161132812e+01,4.440557861328125000e+01,5.527293603386563170e+00,6.002509125620733244e+00
-1.419652843475341797e+01,-2.469693946838378906e+01,1.645131451394229893e+00,6.996178782026634124e-01
-4.369250106811523438e+01,1.915719807147979736e-01,1.967501520681250948e+00,4.949393505304883867e+00
3.621070480346679688e+01,2.617144393920898438e+01,5.887630426325260125e+00,2.676506753614044332e+00
5.230756759643554688e+01,-3.268950939178466797e+00,5.214315841961459697e+00,1.198807124661326551e+00
-9.207890510559082031e+00,-2.483021926879882812e+01,1.935132939962564524e+00,1.109558726289268771e+00
-1.641977691650390625e+01,2.532798290252685547e+00,2.374379745364579630e+00,3.741290675603957450e+00
-4.752259254455566406e+00,4.688780593872070312e+01,5.745715689922642255e+00,4.397278341756350351e+00
2.838325309753417969e+01,-3.991613769531250000e+01,4.035792740438374437e+00,4.876760956227174648e-01
5.105545425415039062e+01,1.547497630119323730e+00,5.044802631146274585e+00,1.576066594544627941e+00
-4.125800323486328125e+01,-2.893439483642578125e+01,9.552556331686220537e-01,5.732173373327236199e+00
-1.198114490509033203e+01,1.345159149169921875e+01,3.393381396303258413e+00,3.886824901855246761e+00
5.088377952575683594e+00,4.518614578247070312e+01,5.436789015079813936e+00,3.814000284408920471e+00
-9.142804145812988281e+00,8.630835533142089844e+00,2.818598263793452574e+00,3.355390335391080114e+00
3.704846954345703125e+01,-4.077565383911132812e+01,4.441534534858289973e+00,2.994558639135117550e-01
9.173658370971679688e+00,7.560512982308864594e-03,1.415577820797808695e+00,2.551026014188797930e+00
-1.631646037101745605e+00,-3.173407173156738281e+01,2.568246725832938004e+00,7.705255879021232213e-01
2.172600173950195312e+01,5.047999382019042969e+00,7.717042958501221239e-01,1.649024138454649346e+00
-4.428051376342773438e+01,2.795899629592895508e+00,1.780540703239261280e+00,4.618182231796811088e+00
-3.772124099731445312e+01,-1.549890327453613281e+01,5.896640629802126554e+00,1.585481927394740143e-01
4.150344467163085938e+01,2.940893650054931641e+00,4.512317108907147656e+00,2.259904410530532815e+00
-4.011347579956054688e+01,-1.790950584411621094e+01,4.750455271451880374e-02,6.123658777937554198e+00
-2.597507238388061523e+00,1.467464637756347656e+01,3.787393035695532539e+00,3.004716858233114962e+00
6.528762340545654297e+00,4.594514083862304688e+01,5.569048037095136294e+00,3.683395883414818606e+00
-2.479062080383300781e+01,1.506523132324218750e+01,3.029329258623343346e+00,4.683979939677710647e+00
-1.692934036254882812e+01,3.358529806137084961e+00,2.540131643478684698e+00,3.888803051983480419e+00
6.288448333740234375e+00,-3.611013793945312500e+01,2.946924370553305472e+00,5.362040956709168693e-01
-5.960177421569824219e+00,5.351658630371093750e+01,6.233110044166003227e+00,4.505993451742474676e+00
-3.946810150146484375e+01,-2.571487426757812500e+01,4.624999202968998468e-01,6.015665742628154788e+00
1.042159199714660645e+00,4.740904235839843750e+01,5.777689716347357951e+00,4.033831158333685885e+00
-1.619260787963867188e+00,-3.038863182067871094e+01,2.470893124428057419e+00,8.584086276911164770e-01
-8.675352096557617188e+00,1.455842781066894531e+01,3.661110648773497900e+00,3.513056530394022214e+00
2.419399833679199219e+01,-7.280840396881103516e+00,1.179775709787989735e+00,9.970792020911980469e-01
6.451842784881591797e+00,-4.037489414215087891e+00,1.868349109691929799e+00,2.085382117407312386e+00
-1.755231475830078125e+01,-5.028224468231201172e+00,1.843268998671725001e+00,3.650890137639196453e+00
3.812581634521484375e+01,-1.290355873107910156e+01,5.851023221092169990e+00,7.221065199756599995e-01
-5.231956005096435547e+00,5.366500473022460938e+01,6.175456112218768112e+00,4.355501356959839754e+00
-1.916329574584960938e+01,-5.644689559936523438e+00,1.680850111394315949e+00,3.782128626642290214e+00
-1.315081596374511719e+01,-2.001133441925048828e+00,2.148677894335491168e+00,3.328441549965623469e+00
-2.720724487304687500e+01,-3.268950653076171875e+01,1.048376174941930916e+00,6.169050042487110197e+00
-5.231245994567871094e+00,2.781782341003417969e+01,4.130017461630478337e+00,3.934789608601927391e+00
-4.690441131591796875e+01,2.325823307037353516e+00,1.630689166373568311e+00,4.830162533985616236e+00
-1.048529911041259766e+01,-3.398955917358398438e+01,2.315691354751157061e+00,2.002813699968492567e-01
4.734170436859130859e+00,-2.270933914184570312e+01,2.891293144692204553e+00,1.531391355608578086e+00
3.674306488037109375e+01,2.491725540161132812e+01,5.721586506417480678e+00,2.478085591199052029e+00
-1.452817058563232422e+01,-5.001631164550781250e+01,2.813176918950149208e+00,5.718537656076511766e+00
-7.541238784790039062e+00,5.941915893554687500e+01,4.650160940771008722e-01,4.258492309602052828e+00
3.407309722900390625e+01,4.683903121948242188e+01,1.282022836326636162e+00,3.136453747028326688e+00
-3.158245658874511719e+01,4.326208496093750000e+01,5.029963799411445002e+00,6.041334287659056557e+00
2.595404434204101562e+01,-4.230352783203125000e+01,3.831919616920513860e+00,2.452301958188471132e-01
2.253529071807861328e+00,5.310786056518554688e+01,5.999115610183525682e+00,3.706500606144087495e+00
-8.840093612670898438e+00,1.429785823822021484e+01,3.567989962723299158e+00,3.508188480342510740e+00
-1.854201316833496094e+01,3.890036773681640625e+01,4.677781413950102163e+00,5.000191480473005434e+00
-1.982255554199218750e+01,2.616201972961425781e+01,3.754825825968974407e+00,4.432926883277292340e+00
3.781206893920898438e+01,-4.233730697631835938e+01,4.391762627007186559e+00,7.852265223838945929e-02
-1.800288772583007812e+01,4.638167953491210938e+01,5.837111680170965933e+00,5.007121134098567516e+00
-6.081438064575195312e-01,5.341849327087402344e+00,3.299714371861917517e+00,2.675064349534163721e+00
4.459154510498046875e+01,3.413043737411499023e+00,4.841738955273036993e+00,2.179918886730584759e+00
2.620351600646972656e+01,-4.664834976196289062e+01,4.047150136443183222e+00,5.963116946163363963e+00
-8.925373554229736328e-01,1.889722633361816406e+01,4.102297529701548484e+00,3.217972321464463992e+00
1.027084064483642578e+01,-2.773008048534393311e-01,1.152474630849614767e+00,2.293233173457795981e+00
-6.644203186035156250e+00,3.941393280029296875e+01,4.890673258054907713e+00,4.111995765080500576e+00
2.285982513427734375e+01,5.998649120330810547e+00,8.127564706823005025e-01,1.776354366067047330e+00
-2.032953262329101562e+01,2.793702125549316406e+01,3.794468465158859605e+00,4.744709173563248505e+00
1.696291160583496094e+01,3.108766555786132812e+01,4.788335670614733530e+00,2.511372302162085735e+00
-4.157564544677734375e+01,-1.754315567016601562e+01,6.132352644965117783e+00,5.924180327542774904e+00
-1.459887123107910156e+01,-5.675167846679687500e+01,3.035799495473509246e+00,5.391323963666668106e+00
-5.437232589721679688e+01,1.467137527465820312e+01,8.655031308039681237e-01,4.176366468023429590e+00
3.043218803405761719e+01,1.881691932678222656e+01,9.846998354598607284e-02,2.600773989425163801e+00
